name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink 
Kepler-1104 b,1731,2.04 Earths,12.125,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4536/kepler-1104-b/
Kepler-1099 b,3336,8.4 Earths,15.137,2016,https://exoplanets.nasa.gov//exoplanet-catalog/3155/kepler-1099-b/
Kepler-1099 b,3336,8.4 Earths,15.137,2016,https://exoplanets.nasa.gov//exoplanet-catalog/3155/kepler-1099-b/
Kepler-109 b,1549,7.3 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5846/kepler-109-b/
Kepler-109 b,1549,7.3 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5846/kepler-109-b/
Kepler-109 c,1549,21.8 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1414/kepler-109-c/
Kepler-109 c,1549,21.8 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1414/kepler-109-c/
Kepler-10 b,605,4.60853 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/5837/kepler-10-b/
Kepler-10 b,605,4.60853 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/5837/kepler-10-b/
Kepler-10 c,605,7.37 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1805/kepler-10-c/
Kepler-10 c,605,7.37 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1805/kepler-10-c/
Kepler-1100 b,2263,3.71 Earths,13.952,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4532/kepler-1100-b/
Kepler-1100 b,2263,3.71 Earths,13.952,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4532/kepler-1100-b/
Kepler-1101 b,2422,6.66 Earths,15.156,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4533/kepler-1101-b/
Kepler-1101 b,2422,6.66 Earths,15.156,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4533/kepler-1101-b/
Kepler-1102 b,4065,7.56 Earths,14.928,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4534/kepler-1102-b/
Kepler-1102 b,4065,7.56 Earths,14.928,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4534/kepler-1102-b/
Kepler-1103 b,4345,5.77 Earths,14.294,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4535/kepler-1103-b/
Kepler-1103 b,4345,5.77 Earths,14.294,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4535/kepler-1103-b/
Kepler-1104 b,1731,2.04 Earths,12.125,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4536/kepler-1104-b/
Kepler-1104 b,1731,2.04 Earths,12.125,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4536/kepler-1104-b/
Kepler-1099 b,3336,8.4 Earths,15.137,2016,https://exoplanets.nasa.gov//exoplanet-catalog/3155/kepler-1099-b/
Kepler-1099 b,3336,8.4 Earths,15.137,2016,https://exoplanets.nasa.gov//exoplanet-catalog/3155/kepler-1099-b/
Kepler-109 b,1549,7.3 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5846/kepler-109-b/
Kepler-109 b,1549,7.3 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5846/kepler-109-b/
Kepler-109 c,1549,21.8 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1414/kepler-109-c/
Kepler-109 c,1549,21.8 Earths,12.398,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1414/kepler-109-c/
Kepler-10 b,605,4.60853 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/5837/kepler-10-b/
Kepler-10 b,605,4.60853 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/5837/kepler-10-b/
Kepler-10 c,605,7.37 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1805/kepler-10-c/
Kepler-10 c,605,7.37 Earths,11.043,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1805/kepler-10-c/
Kepler-1100 b,2263,3.71 Earths,13.952,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4532/kepler-1100-b/
Kepler-1100 b,2263,3.71 Earths,13.952,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4532/kepler-1100-b/
Kepler-1101 b,2422,6.66 Earths,15.156,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4533/kepler-1101-b/
Kepler-1101 b,2422,6.66 Earths,15.156,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4533/kepler-1101-b/
Kepler-1102 b,4065,7.56 Earths,14.928,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4534/kepler-1102-b/
Kepler-1102 b,4065,7.56 Earths,14.928,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4534/kepler-1102-b/
Kepler-1103 b,4345,5.77 Earths,14.294,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4535/kepler-1103-b/
Kepler-1103 b,4345,5.77 Earths,14.294,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4535/kepler-1103-b/
Kepler-1104 b,1731,2.04 Earths,12.125,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4536/kepler-1104-b/
Kepler-1104 b,1731,2.04 Earths,12.125,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4536/kepler-1104-b/
Kepler-1105 b,1037,4.7 Earths,15.315,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4537/kepler-1105-b/
Kepler-1105 b,1037,4.7 Earths,15.315,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4537/kepler-1105-b/
Kepler-1106 b,3558,3.36 Earths,14.863,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4538/kepler-1106-b/
Kepler-1106 b,3558,3.36 Earths,14.863,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4538/kepler-1106-b/
Kepler-1107 b,1399,2.36 Earths,14.315,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4539/kepler-1107-b/
Kepler-1107 b,1399,2.36 Earths,14.315,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4539/kepler-1107-b/
Kepler-1108 b,2504,2.73 Earths,15.132,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4540/kepler-1108-b/
Kepler-1108 b,2504,2.73 Earths,15.132,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4540/kepler-1108-b/
Kepler-1109 b,2235,5.43 Earths,14.405,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4541/kepler-1109-b/
Kepler-1109 b,2235,5.43 Earths,14.405,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4541/kepler-1109-b/
Kepler-110 b,1913,4.01 Earths,13.003,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1415/kepler-110-b/
Kepler-110 b,1913,4.01 Earths,13.003,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1415/kepler-110-b/
Kepler-110 c,1913,5.52 Earths,13.003,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5848/kepler-110-c/
Kepler-110 c,1913,5.52 Earths,13.003,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5848/kepler-110-c/
Kepler-1110 b,2371,7.56 Earths,16.274,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4542/kepler-1110-b/
Kepler-1110 b,2371,7.56 Earths,16.274,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4542/kepler-1110-b/
Kepler-1111 b,2745,4.66 Earths,14.88,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4854/kepler-1111-b/
Kepler-1111 b,2745,4.66 Earths,14.88,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4854/kepler-1111-b/
Kepler-1112 b,5452,9.38 Earths,14.74,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4855/kepler-1112-b/
Kepler-1112 b,5452,9.38 Earths,14.74,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4855/kepler-1112-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1113 b,3503,8.3 Earths,14.943,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4856/kepler-1113-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1114 b,1365,2.39 Earths,13.935,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4857/kepler-1114-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1115 b,3207,3.53 Earths,11.983,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4858/kepler-1115-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1116 b,3290,6.99 Earths,15.424,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4859/kepler-1116-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4860/kepler-1117-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4861/kepler-1118-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4862/kepler-1119-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1416/kepler-111-b/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4182/kepler-111-c/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4863/kepler-1120-b/
Kepler-1121 b,1572,4.31 Earths,12.144,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4864/kepler-1121-b/
Kepler-1121 b,1572,4.31 Earths,12.144,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4864/kepler-1121-b/
Kepler-1122 b,4014,4.82 Earths,15.405,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4865/kepler-1122-b/
Kepler-1122 b,4014,4.82 Earths,15.405,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4865/kepler-1122-b/
Kepler-1123 b,2298,3.43 Earths,14.933,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4866/kepler-1123-b/
Kepler-1123 b,2298,3.43 Earths,14.933,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4866/kepler-1123-b/
Kepler-1124 b,946,2.18 Earths,16.745,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4867/kepler-1124-b/
Kepler-1124 b,946,2.18 Earths,16.745,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4867/kepler-1124-b/
Kepler-1125 b,6561,4.04 Earths,15.042,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4948/kepler-1125-b/
Kepler-1125 b,6561,4.04 Earths,15.042,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4948/kepler-1125-b/
Kepler-1126 b,2074,3.64 Earths,14.221,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4949/kepler-1126-b/
